year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2017,2891770,Impatiens glandulifera Royle,50.65062,4.30011,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064478>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064478>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.66143,4.18179,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064477>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064477>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.54796,4.30885,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064476>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064476>GBIF record</a>
2020,3034825,Heracleum mantegazzianum Sommier & Levier,50.69248,4.25151,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064420>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064420>GBIF record</a>
2020,3034825,Heracleum mantegazzianum Sommier & Levier,50.65331,4.3004,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064419>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064419>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.79123,4.66492,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064414>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064414>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.78305,4.70955,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064399>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064399>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.75343,4.67842,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064396>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064396>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.77241,4.74094,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064365>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064365>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.68683,4.36752,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320064359>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320064359>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.64669,4.37528,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063546>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063546>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.49069,4.24539,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063545>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063545>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.53341,4.30099,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063544>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063544>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.61342,4.22294,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063489>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063489>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.63927,4.17114,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063488>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063488>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.6458,4.30578,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063487>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063487>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.54803,4.30855,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063486>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063486>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.60288,4.07506,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063485>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063485>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.49609,4.26746,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063426>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063426>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.61944,4.51589,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063410>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063410>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.78022,4.73631,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063402>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063402>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.69175,4.38581,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063396>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063396>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.64512,4.72418,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063358>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063358>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.70631,4.53405,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320063356>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320063356>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.53813,4.30199,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062559>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062559>GBIF record</a>
2019,3034825,Heracleum mantegazzianum Sommier & Levier,50.49396,4.23436,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062558>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062558>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.5337,4.30128,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062557>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062557>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.57708,4.07608,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062556>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062556>GBIF record</a>
2018,2891770,Impatiens glandulifera Royle,50.63709,4.21249,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062497>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062497>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.64414,4.30919,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062496>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062496>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.55321,4.30451,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062495>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062495>GBIF record</a>
2020,3034825,Heracleum mantegazzianum Sommier & Levier,50.74735,4.68533,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062428>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2020<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062428>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.64499,4.67726,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062418>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062418>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.71111,4.41083,SPW-DEMNA,https://doi.org/10.15468/cqfrx0,<a href=https://www.gbif.org/occurrence/3320062408>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/cqfrx0>https://doi.org/10.15468/cqfrx0</a><br>Source: SPW-DEMNA<br><a href=https://www.gbif.org/occurrence/3320062408>GBIF record</a>
