taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
5329643,Limnobium laevigatum,Cfa,Humid subtropical climate,39,297,0.13131313131313133,2076-2100-A1FI
5415355,Hygrophila polysperma,Cfa,Humid subtropical climate,492,605,0.8132231404958677,2076-2100-A1FI
8418338,Hydrocotyle sibthorpioides,Csa,Hot-summer Mediterranean climate,12,7813,0.0015359017022910533,2076-2100-A1FI
3152596,Hibiscus moscheutos,Csa,Hot-summer Mediterranean climate,9,2070,0.004347826086956522,2076-2100-A1FI
5384931,Houttuynia cordata,Csa,Hot-summer Mediterranean climate,7,2958,0.0023664638269100743,2076-2100-A1FI
5415353,Hygrophila corymbosa,Cfa,Humid subtropical climate,5,17,0.29411764705882354,2076-2100-A1FI
5329643,Limnobium laevigatum,Csa,Hot-summer Mediterranean climate,28,297,0.09427609427609428,2076-2100-A1FI
8561908,Hygrophila difformis,Cfa,Humid subtropical climate,3,6,0.5,2076-2100-A1FI
2882449,Nelumbo nucifera,Csa,Hot-summer Mediterranean climate,82,1618,0.05067985166872682,2076-2100-A1FI
2984306,Gunnera tinctoria,Csa,Hot-summer Mediterranean climate,47,2607,0.01802838511699271,2076-2100-A1FI
2984306,Gunnera tinctoria,Cfa,Humid subtropical climate,5,2607,0.0019179133103183737,2076-2100-A1FI
5329640,Limnobium spongia,Csa,Hot-summer Mediterranean climate,5,212,0.02358490566037736,2076-2100-A1FI
5298126,Iris sibirica,Csa,Hot-summer Mediterranean climate,3,6451,4.650441791970237e-4,2076-2100-A1FI
6070732,Mimulus ringens,Csa,Hot-summer Mediterranean climate,1,3579,2.794076557697681e-4,2076-2100-A1FI
5421019,Ludwigia glandulosa,Csa,Hot-summer Mediterranean climate,1,110,0.00909090909090909,2076-2100-A1FI
6063677,Gymnocoronis spilanthoides,Csa,Hot-summer Mediterranean climate,1,357,0.0028011204481792717,2076-2100-A1FI
3172187,Micranthemum umbrosum,Csa,Hot-summer Mediterranean climate,1,291,0.003436426116838488,2076-2100-A1FI
5415005,Limnophila aromatica,Csa,Hot-summer Mediterranean climate,1,269,0.0037174721189591076,2076-2100-A1FI
5415355,Hygrophila polysperma,Csa,Hot-summer Mediterranean climate,1,605,0.001652892561983471,2076-2100-A1FI
8276892,Hygrophila pinnatifida,Csa,Hot-summer Mediterranean climate,1,1,1,2076-2100-A1FI
7549085,Hygrophila difformis,Csa,Hot-summer Mediterranean climate,1,6,0.16666666666666666,2076-2100-A1FI
2766146,Heteranthera zosterifolia,Csa,Hot-summer Mediterranean climate,3,55,0.05454545454545454,2076-2100-A1FI
3171302,Mazus miquelii,Csa,Hot-summer Mediterranean climate,1,857,0.0011668611435239206,2076-2100-A1FI
6026805,Hydrocotyle tripartita,Csa,Hot-summer Mediterranean climate,1,1556,6.426735218508997e-4,2076-2100-A1FI
2864584,Hydrocleys nymphoides,Csa,Hot-summer Mediterranean climate,1,383,0.0026109660574412533,2076-2100-A1FI
6559985,Leptochilus pteropus,Cfa,Humid subtropical climate,2,12,0.16666666666666666,2076-2100-A1FI
2766030,Pontederia cordata,Cfa,Humid subtropical climate,3105,8059,0.38528353393721304,2071-2100_Beck
3033289,Trollius europaeus,Cfb,Temperate oceanic climate,17635,76575,0.23029709435194254,2071-2100_Beck
2805420,Spiranthes cernua,Cfa,Humid subtropical climate,589,1343,0.43857036485480266,2071-2100_Beck
5296015,Sisyrinchium angustifolium,Cfb,Temperate oceanic climate,127,1983,0.06404437720625315,2071-2100_Beck
5328909,Sagittaria latifolia,Cfb,Temperate oceanic climate,580,5089,0.11397131067007271,2071-2100_Beck
2805420,Spiranthes cernua,Cfb,Temperate oceanic climate,69,1343,0.05137751303052867,2071-2100_Beck
2984291,Proserpinaca palustris,Cfb,Temperate oceanic climate,34,662,0.0513595166163142,2071-2100_Beck
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,31,714,0.04341736694677871,2071-2100_Beck
2859976,Zephyranthes candida,Cfa,Humid subtropical climate,264,643,0.4105754276827372,2071-2100_Beck
3925689,Ranunculus inundatus,Cfa,Humid subtropical climate,812,2336,0.3476027397260274,2071-2100_Beck
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,8,1987,0.004026170105686965,2071-2100_Beck
5296015,Sisyrinchium angustifolium,Cfa,Humid subtropical climate,958,1983,0.4831064044377206,2071-2100_Beck
5384932,Saururus cernuus,Cfa,Humid subtropical climate,2483,3209,0.7737612963540044,2071-2100_Beck
7219249,Proserpinaca palustris,Cfa,Humid subtropical climate,204,662,0.3081570996978852,2071-2100_Beck
5274858,Salvinia natans,Cfb,Temperate oceanic climate,83,1278,0.0649452269170579,2071-2100_Beck
5328945,Sagittaria latifolia,Cfa,Humid subtropical climate,689,5089,0.13539005698565534,2071-2100_Beck
7122825,Rotala rotundifolia,Cfa,Humid subtropical climate,179,401,0.4463840399002494,2071-2100_Beck
5329038,Sagittaria graminea,Cfa,Humid subtropical climate,313,714,0.438375350140056,2071-2100_Beck
5303044,Thalia geniculata,Cfa,Humid subtropical climate,254,1747,0.1453921007441328,2071-2100_Beck
2721618,Rhynchospora colorata,Cfa,Humid subtropical climate,1223,1987,0.6155007549068948,2071-2100_Beck
2868827,Zantedeschia aethiopica,Cfa,Humid subtropical climate,1997,16253,0.12286962406940258,2071-2100_Beck
2868827,Zantedeschia aethiopica,Cfb,Temperate oceanic climate,4840,16253,0.29779117701347446,2071-2100_Beck
5326622,Tulbaghia violacea,Cfa,Humid subtropical climate,121,308,0.39285714285714285,2071-2100_Beck
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,4865,10735,0.45319049836981834,2071-2100_Beck
2703231,Zizania latifolia,Cfa,Humid subtropical climate,124,412,0.30097087378640774,2071-2100_Beck
3088310,Petasites japonicus,Cfa,Humid subtropical climate,460,3294,0.13964784456587737,2071-2100_Beck
5290154,Phragmites karka,Cfa,Humid subtropical climate,59,315,0.1873015873015873,2071-2100_Beck
5274858,Salvinia natans,Cfa,Humid subtropical climate,190,1278,0.1486697965571205,2071-2100_Beck
5289492,Typha minima,Cfb,Temperate oceanic climate,321,837,0.3835125448028674,2071-2100_Beck
3925689,Ranunculus inundatus,Cfb,Temperate oceanic climate,609,2336,0.2607020547945205,2071-2100_Beck
5303044,Thalia geniculata,Cfb,Temperate oceanic climate,9,1747,0.005151688609044075,2071-2100_Beck
3033289,Trollius europaeus,Cfa,Humid subtropical climate,107,76575,0.0013973228860594189,2071-2100_Beck
3188674,Rotala indica,Cfa,Humid subtropical climate,453,663,0.6832579185520362,2071-2100_Beck
2865524,Vallisneria australis,Cfb,Temperate oceanic climate,234,602,0.38870431893687707,2071-2100_Beck
4270222,Pontederia cordata,Cfb,Temperate oceanic climate,864,8059,0.10720933118252884,2071-2100_Beck
5329014,Sagittaria subulata,Cfa,Humid subtropical climate,39,146,0.2671232876712329,2071-2100_Beck
5641274,Primula denticulata,Cfb,Temperate oceanic climate,65,216,0.30092592592592593,2071-2100_Beck
2865524,Vallisneria australis,Cfa,Humid subtropical climate,129,602,0.21428571428571427,2071-2100_Beck
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,403,10735,0.03754075454122031,2071-2100_Beck
2865504,Vallisneria natans,Cfa,Humid subtropical climate,77,110,0.7,2071-2100_Beck
5326622,Tulbaghia violacea,Cfb,Temperate oceanic climate,26,308,0.08441558441558442,2071-2100_Beck
5640518,Primula florindae,Cfb,Temperate oceanic climate,48,67,0.7164179104477612,2071-2100_Beck
2865496,Vallisneria nana,Cfb,Temperate oceanic climate,15,265,0.05660377358490566,2071-2100_Beck
3088310,Petasites japonicus,Cfb,Temperate oceanic climate,1388,3294,0.42137219186399516,2071-2100_Beck
2865496,Vallisneria nana,Cfa,Humid subtropical climate,112,265,0.4226415094339623,2071-2100_Beck
7864580,Sisyrinchium californicum,Cfb,Temperate oceanic climate,166,436,0.38073394495412843,2071-2100_Beck
5329014,Sagittaria subulata,Cfb,Temperate oceanic climate,48,146,0.3287671232876712,2071-2100_Beck
2703231,Zizania latifolia,Cfb,Temperate oceanic climate,109,412,0.2645631067961165,2071-2100_Beck
2691146,Tonina fluviatilis,Cfb,Temperate oceanic climate,9,563,0.015985790408525755,2071-2100_Beck
5289492,Typha minima,Cfa,Humid subtropical climate,30,837,0.035842293906810034,2071-2100_Beck
5384932,Saururus cernuus,Cfb,Temperate oceanic climate,70,3209,0.02181364911187286,2071-2100_Beck
5329151,Sagittaria filiformis,Cfa,Humid subtropical climate,46,50,0.92,2071-2100_Beck
5289503,Typha laxmannii,Cfa,Humid subtropical climate,36,783,0.04597701149425287,2071-2100_Beck
5414324,Primula japonica,Cfb,Temperate oceanic climate,18,106,0.16981132075471697,2071-2100_Beck
7308820,Pogostemon stellatus,Cfa,Humid subtropical climate,26,187,0.13903743315508021,2071-2100_Beck
5414324,Primula japonica,Cfa,Humid subtropical climate,6,106,0.05660377358490566,2071-2100_Beck
5289503,Typha laxmannii,Cfb,Temperate oceanic climate,147,783,0.18773946360153257,2071-2100_Beck
5290154,Phragmites karka,Cfb,Temperate oceanic climate,17,315,0.05396825396825397,2071-2100_Beck
5303040,Thalia dealbata,Cfa,Humid subtropical climate,149,195,0.764102564102564,2071-2100_Beck
2859976,Zephyranthes candida,Cfb,Temperate oceanic climate,23,643,0.03576982892690513,2071-2100_Beck
5838386,Vesicularia montagnei,Cfa,Humid subtropical climate,4,65,0.06153846153846154,2071-2100_Beck
5329151,Sagittaria filiformis,Cfb,Temperate oceanic climate,1,50,0.02,2071-2100_Beck
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,401,0.022443890274314215,2071-2100_Beck
5283635,Vesicularia ferriei,Cfa,Humid subtropical climate,16,21,0.7619047619047619,2071-2100_Beck
2682670,Taxiphyllum barbieri,Cfa,Humid subtropical climate,2,2,1,2071-2100_Beck
3188674,Rotala indica,Cfb,Temperate oceanic climate,5,663,0.007541478129713424,2071-2100_Beck
7554313,Primula rosea,Cfb,Temperate oceanic climate,2,8,0.25,2071-2100_Beck
5303040,Thalia dealbata,Cfb,Temperate oceanic climate,15,195,0.07692307692307693,2071-2100_Beck
5832524,Primula vialii,Cfb,Temperate oceanic climate,1,26,0.038461538461538464,2071-2100_Beck
5381811,Phyllanthus fluitans,Cfa,Humid subtropical climate,8,63,0.12698412698412698,2071-2100_Beck
2691146,Tonina fluviatilis,Cfa,Humid subtropical climate,1,563,0.0017761989342806395,2071-2100_Beck
3033289,Trollius europaeus,Cfb,Temperate oceanic climate,17635,76575,0.23029709435194254,2001-2025-A1FI
5296015,Sisyrinchium angustifolium,Cfb,Temperate oceanic climate,127,1983,0.06404437720625315,2001-2025-A1FI
5328909,Sagittaria latifolia,Cfb,Temperate oceanic climate,580,5089,0.11397131067007271,2001-2025-A1FI
2805420,Spiranthes cernua,Cfb,Temperate oceanic climate,69,1343,0.05137751303052867,2001-2025-A1FI
2984291,Proserpinaca palustris,Cfb,Temperate oceanic climate,34,662,0.0513595166163142,2001-2025-A1FI
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,31,714,0.04341736694677871,2001-2025-A1FI
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,8,1987,0.004026170105686965,2001-2025-A1FI
5274858,Salvinia natans,Cfb,Temperate oceanic climate,83,1278,0.0649452269170579,2001-2025-A1FI
2868827,Zantedeschia aethiopica,Cfb,Temperate oceanic climate,4840,16253,0.29779117701347446,2001-2025-A1FI
5289492,Typha minima,Cfb,Temperate oceanic climate,321,837,0.3835125448028674,2001-2025-A1FI
3925689,Ranunculus inundatus,Cfb,Temperate oceanic climate,609,2336,0.2607020547945205,2001-2025-A1FI
5303044,Thalia geniculata,Cfb,Temperate oceanic climate,9,1747,0.005151688609044075,2001-2025-A1FI
2865524,Vallisneria australis,Cfb,Temperate oceanic climate,234,602,0.38870431893687707,2001-2025-A1FI
4270222,Pontederia cordata,Cfb,Temperate oceanic climate,864,8059,0.10720933118252884,2001-2025-A1FI
5641274,Primula denticulata,Cfb,Temperate oceanic climate,65,216,0.30092592592592593,2001-2025-A1FI
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,403,10735,0.03754075454122031,2001-2025-A1FI
5326622,Tulbaghia violacea,Cfb,Temperate oceanic climate,26,308,0.08441558441558442,2001-2025-A1FI
5640518,Primula florindae,Cfb,Temperate oceanic climate,48,67,0.7164179104477612,2001-2025-A1FI
2865496,Vallisneria nana,Cfb,Temperate oceanic climate,15,265,0.05660377358490566,2001-2025-A1FI
3088310,Petasites japonicus,Cfb,Temperate oceanic climate,1388,3294,0.42137219186399516,2001-2025-A1FI
7864580,Sisyrinchium californicum,Cfb,Temperate oceanic climate,166,436,0.38073394495412843,2001-2025-A1FI
5329014,Sagittaria subulata,Cfb,Temperate oceanic climate,48,146,0.3287671232876712,2001-2025-A1FI
2703231,Zizania latifolia,Cfb,Temperate oceanic climate,109,412,0.2645631067961165,2001-2025-A1FI
2691146,Tonina fluviatilis,Cfb,Temperate oceanic climate,9,563,0.015985790408525755,2001-2025-A1FI
5384932,Saururus cernuus,Cfb,Temperate oceanic climate,70,3209,0.02181364911187286,2001-2025-A1FI
5414324,Primula japonica,Cfb,Temperate oceanic climate,18,106,0.16981132075471697,2001-2025-A1FI
5289503,Typha laxmannii,Cfb,Temperate oceanic climate,147,783,0.18773946360153257,2001-2025-A1FI
5290154,Phragmites karka,Cfb,Temperate oceanic climate,17,315,0.05396825396825397,2001-2025-A1FI
2859976,Zephyranthes candida,Cfb,Temperate oceanic climate,23,643,0.03576982892690513,2001-2025-A1FI
5329151,Sagittaria filiformis,Cfb,Temperate oceanic climate,1,50,0.02,2001-2025-A1FI
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,401,0.022443890274314215,2001-2025-A1FI
3188674,Rotala indica,Cfb,Temperate oceanic climate,5,663,0.007541478129713424,2001-2025-A1FI
7554313,Primula rosea,Cfb,Temperate oceanic climate,2,8,0.25,2001-2025-A1FI
5303040,Thalia dealbata,Cfb,Temperate oceanic climate,15,195,0.07692307692307693,2001-2025-A1FI
5832524,Primula vialii,Cfb,Temperate oceanic climate,1,26,0.038461538461538464,2001-2025-A1FI
3033289,Trollius europaeus,Cfb,Temperate oceanic climate,17635,76575,0.23029709435194254,2026-2050-A1FI
5296015,Sisyrinchium angustifolium,Cfb,Temperate oceanic climate,127,1983,0.06404437720625315,2026-2050-A1FI
5328909,Sagittaria latifolia,Cfb,Temperate oceanic climate,580,5089,0.11397131067007271,2026-2050-A1FI
2805420,Spiranthes cernua,Cfb,Temperate oceanic climate,69,1343,0.05137751303052867,2026-2050-A1FI
2984291,Proserpinaca palustris,Cfb,Temperate oceanic climate,34,662,0.0513595166163142,2026-2050-A1FI
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,31,714,0.04341736694677871,2026-2050-A1FI
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,8,1987,0.004026170105686965,2026-2050-A1FI
5274858,Salvinia natans,Cfb,Temperate oceanic climate,83,1278,0.0649452269170579,2026-2050-A1FI
2868827,Zantedeschia aethiopica,Cfb,Temperate oceanic climate,4840,16253,0.29779117701347446,2026-2050-A1FI
5289492,Typha minima,Cfb,Temperate oceanic climate,321,837,0.3835125448028674,2026-2050-A1FI
3925689,Ranunculus inundatus,Cfb,Temperate oceanic climate,609,2336,0.2607020547945205,2026-2050-A1FI
5303044,Thalia geniculata,Cfb,Temperate oceanic climate,9,1747,0.005151688609044075,2026-2050-A1FI
2865524,Vallisneria australis,Cfb,Temperate oceanic climate,234,602,0.38870431893687707,2026-2050-A1FI
4270222,Pontederia cordata,Cfb,Temperate oceanic climate,864,8059,0.10720933118252884,2026-2050-A1FI
5641274,Primula denticulata,Cfb,Temperate oceanic climate,65,216,0.30092592592592593,2026-2050-A1FI
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,403,10735,0.03754075454122031,2026-2050-A1FI
5326622,Tulbaghia violacea,Cfb,Temperate oceanic climate,26,308,0.08441558441558442,2026-2050-A1FI
5640518,Primula florindae,Cfb,Temperate oceanic climate,48,67,0.7164179104477612,2026-2050-A1FI
2865496,Vallisneria nana,Cfb,Temperate oceanic climate,15,265,0.05660377358490566,2026-2050-A1FI
3088310,Petasites japonicus,Cfb,Temperate oceanic climate,1388,3294,0.42137219186399516,2026-2050-A1FI
7864580,Sisyrinchium californicum,Cfb,Temperate oceanic climate,166,436,0.38073394495412843,2026-2050-A1FI
5329014,Sagittaria subulata,Cfb,Temperate oceanic climate,48,146,0.3287671232876712,2026-2050-A1FI
2703231,Zizania latifolia,Cfb,Temperate oceanic climate,109,412,0.2645631067961165,2026-2050-A1FI
2691146,Tonina fluviatilis,Cfb,Temperate oceanic climate,9,563,0.015985790408525755,2026-2050-A1FI
5384932,Saururus cernuus,Cfb,Temperate oceanic climate,70,3209,0.02181364911187286,2026-2050-A1FI
5414324,Primula japonica,Cfb,Temperate oceanic climate,18,106,0.16981132075471697,2026-2050-A1FI
5289503,Typha laxmannii,Cfb,Temperate oceanic climate,147,783,0.18773946360153257,2026-2050-A1FI
5290154,Phragmites karka,Cfb,Temperate oceanic climate,17,315,0.05396825396825397,2026-2050-A1FI
2859976,Zephyranthes candida,Cfb,Temperate oceanic climate,23,643,0.03576982892690513,2026-2050-A1FI
5329151,Sagittaria filiformis,Cfb,Temperate oceanic climate,1,50,0.02,2026-2050-A1FI
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,401,0.022443890274314215,2026-2050-A1FI
3188674,Rotala indica,Cfb,Temperate oceanic climate,5,663,0.007541478129713424,2026-2050-A1FI
7554313,Primula rosea,Cfb,Temperate oceanic climate,2,8,0.25,2026-2050-A1FI
5303040,Thalia dealbata,Cfb,Temperate oceanic climate,15,195,0.07692307692307693,2026-2050-A1FI
5832524,Primula vialii,Cfb,Temperate oceanic climate,1,26,0.038461538461538464,2026-2050-A1FI
2766030,Pontederia cordata,Cfa,Humid subtropical climate,3105,8059,0.38528353393721304,2051-2075-A1FI
3033289,Trollius europaeus,Cfb,Temperate oceanic climate,17635,76575,0.23029709435194254,2051-2075-A1FI
2805420,Spiranthes cernua,Cfa,Humid subtropical climate,589,1343,0.43857036485480266,2051-2075-A1FI
5296015,Sisyrinchium angustifolium,Cfb,Temperate oceanic climate,127,1983,0.06404437720625315,2051-2075-A1FI
5328909,Sagittaria latifolia,Cfb,Temperate oceanic climate,580,5089,0.11397131067007271,2051-2075-A1FI
2805420,Spiranthes cernua,Cfb,Temperate oceanic climate,69,1343,0.05137751303052867,2051-2075-A1FI
2984291,Proserpinaca palustris,Cfb,Temperate oceanic climate,34,662,0.0513595166163142,2051-2075-A1FI
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,31,714,0.04341736694677871,2051-2075-A1FI
2859976,Zephyranthes candida,Cfa,Humid subtropical climate,264,643,0.4105754276827372,2051-2075-A1FI
3925689,Ranunculus inundatus,Cfa,Humid subtropical climate,812,2336,0.3476027397260274,2051-2075-A1FI
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,8,1987,0.004026170105686965,2051-2075-A1FI
5296015,Sisyrinchium angustifolium,Cfa,Humid subtropical climate,958,1983,0.4831064044377206,2051-2075-A1FI
5384932,Saururus cernuus,Cfa,Humid subtropical climate,2483,3209,0.7737612963540044,2051-2075-A1FI
7219249,Proserpinaca palustris,Cfa,Humid subtropical climate,204,662,0.3081570996978852,2051-2075-A1FI
5274858,Salvinia natans,Cfb,Temperate oceanic climate,83,1278,0.0649452269170579,2051-2075-A1FI
5328945,Sagittaria latifolia,Cfa,Humid subtropical climate,689,5089,0.13539005698565534,2051-2075-A1FI
7122825,Rotala rotundifolia,Cfa,Humid subtropical climate,179,401,0.4463840399002494,2051-2075-A1FI
5329038,Sagittaria graminea,Cfa,Humid subtropical climate,313,714,0.438375350140056,2051-2075-A1FI
5303044,Thalia geniculata,Cfa,Humid subtropical climate,254,1747,0.1453921007441328,2051-2075-A1FI
2721618,Rhynchospora colorata,Cfa,Humid subtropical climate,1223,1987,0.6155007549068948,2051-2075-A1FI
2868827,Zantedeschia aethiopica,Cfa,Humid subtropical climate,1997,16253,0.12286962406940258,2051-2075-A1FI
2868827,Zantedeschia aethiopica,Cfb,Temperate oceanic climate,4840,16253,0.29779117701347446,2051-2075-A1FI
5326622,Tulbaghia violacea,Cfa,Humid subtropical climate,121,308,0.39285714285714285,2051-2075-A1FI
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,4865,10735,0.45319049836981834,2051-2075-A1FI
2703231,Zizania latifolia,Cfa,Humid subtropical climate,124,412,0.30097087378640774,2051-2075-A1FI
3088310,Petasites japonicus,Cfa,Humid subtropical climate,460,3294,0.13964784456587737,2051-2075-A1FI
5290154,Phragmites karka,Cfa,Humid subtropical climate,59,315,0.1873015873015873,2051-2075-A1FI
5274858,Salvinia natans,Cfa,Humid subtropical climate,190,1278,0.1486697965571205,2051-2075-A1FI
5289492,Typha minima,Cfb,Temperate oceanic climate,321,837,0.3835125448028674,2051-2075-A1FI
3925689,Ranunculus inundatus,Cfb,Temperate oceanic climate,609,2336,0.2607020547945205,2051-2075-A1FI
5303044,Thalia geniculata,Cfb,Temperate oceanic climate,9,1747,0.005151688609044075,2051-2075-A1FI
3033289,Trollius europaeus,Cfa,Humid subtropical climate,107,76575,0.0013973228860594189,2051-2075-A1FI
3188674,Rotala indica,Cfa,Humid subtropical climate,453,663,0.6832579185520362,2051-2075-A1FI
2865524,Vallisneria australis,Cfb,Temperate oceanic climate,234,602,0.38870431893687707,2051-2075-A1FI
4270222,Pontederia cordata,Cfb,Temperate oceanic climate,864,8059,0.10720933118252884,2051-2075-A1FI
5329014,Sagittaria subulata,Cfa,Humid subtropical climate,39,146,0.2671232876712329,2051-2075-A1FI
5641274,Primula denticulata,Cfb,Temperate oceanic climate,65,216,0.30092592592592593,2051-2075-A1FI
2865524,Vallisneria australis,Cfa,Humid subtropical climate,129,602,0.21428571428571427,2051-2075-A1FI
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,403,10735,0.03754075454122031,2051-2075-A1FI
2865504,Vallisneria natans,Cfa,Humid subtropical climate,77,110,0.7,2051-2075-A1FI
5326622,Tulbaghia violacea,Cfb,Temperate oceanic climate,26,308,0.08441558441558442,2051-2075-A1FI
5640518,Primula florindae,Cfb,Temperate oceanic climate,48,67,0.7164179104477612,2051-2075-A1FI
2865496,Vallisneria nana,Cfb,Temperate oceanic climate,15,265,0.05660377358490566,2051-2075-A1FI
3088310,Petasites japonicus,Cfb,Temperate oceanic climate,1388,3294,0.42137219186399516,2051-2075-A1FI
2865496,Vallisneria nana,Cfa,Humid subtropical climate,112,265,0.4226415094339623,2051-2075-A1FI
7864580,Sisyrinchium californicum,Cfb,Temperate oceanic climate,166,436,0.38073394495412843,2051-2075-A1FI
5329014,Sagittaria subulata,Cfb,Temperate oceanic climate,48,146,0.3287671232876712,2051-2075-A1FI
2703231,Zizania latifolia,Cfb,Temperate oceanic climate,109,412,0.2645631067961165,2051-2075-A1FI
2691146,Tonina fluviatilis,Cfb,Temperate oceanic climate,9,563,0.015985790408525755,2051-2075-A1FI
5289492,Typha minima,Cfa,Humid subtropical climate,30,837,0.035842293906810034,2051-2075-A1FI
5384932,Saururus cernuus,Cfb,Temperate oceanic climate,70,3209,0.02181364911187286,2051-2075-A1FI
5329151,Sagittaria filiformis,Cfa,Humid subtropical climate,46,50,0.92,2051-2075-A1FI
5289503,Typha laxmannii,Cfa,Humid subtropical climate,36,783,0.04597701149425287,2051-2075-A1FI
5414324,Primula japonica,Cfb,Temperate oceanic climate,18,106,0.16981132075471697,2051-2075-A1FI
7308820,Pogostemon stellatus,Cfa,Humid subtropical climate,26,187,0.13903743315508021,2051-2075-A1FI
5414324,Primula japonica,Cfa,Humid subtropical climate,6,106,0.05660377358490566,2051-2075-A1FI
5289503,Typha laxmannii,Cfb,Temperate oceanic climate,147,783,0.18773946360153257,2051-2075-A1FI
5290154,Phragmites karka,Cfb,Temperate oceanic climate,17,315,0.05396825396825397,2051-2075-A1FI
5303040,Thalia dealbata,Cfa,Humid subtropical climate,149,195,0.764102564102564,2051-2075-A1FI
2859976,Zephyranthes candida,Cfb,Temperate oceanic climate,23,643,0.03576982892690513,2051-2075-A1FI
5838386,Vesicularia montagnei,Cfa,Humid subtropical climate,4,65,0.06153846153846154,2051-2075-A1FI
5329151,Sagittaria filiformis,Cfb,Temperate oceanic climate,1,50,0.02,2051-2075-A1FI
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,401,0.022443890274314215,2051-2075-A1FI
5283635,Vesicularia ferriei,Cfa,Humid subtropical climate,16,21,0.7619047619047619,2051-2075-A1FI
2682670,Taxiphyllum barbieri,Cfa,Humid subtropical climate,2,2,1,2051-2075-A1FI
3188674,Rotala indica,Cfb,Temperate oceanic climate,5,663,0.007541478129713424,2051-2075-A1FI
7554313,Primula rosea,Cfb,Temperate oceanic climate,2,8,0.25,2051-2075-A1FI
5303040,Thalia dealbata,Cfb,Temperate oceanic climate,15,195,0.07692307692307693,2051-2075-A1FI
5832524,Primula vialii,Cfb,Temperate oceanic climate,1,26,0.038461538461538464,2051-2075-A1FI
5381811,Phyllanthus fluitans,Cfa,Humid subtropical climate,8,63,0.12698412698412698,2051-2075-A1FI
2691146,Tonina fluviatilis,Cfa,Humid subtropical climate,1,563,0.0017761989342806395,2051-2075-A1FI
2766030,Pontederia cordata,Cfa,Humid subtropical climate,3105,8059,0.38528353393721304,2076-2100-A1FI
2805420,Spiranthes cernua,Cfa,Humid subtropical climate,589,1343,0.43857036485480266,2076-2100-A1FI
2859976,Zephyranthes candida,Cfa,Humid subtropical climate,264,643,0.4105754276827372,2076-2100-A1FI
3925689,Ranunculus inundatus,Cfa,Humid subtropical climate,812,2336,0.3476027397260274,2076-2100-A1FI
5296015,Sisyrinchium angustifolium,Cfa,Humid subtropical climate,958,1983,0.4831064044377206,2076-2100-A1FI
5384932,Saururus cernuus,Cfa,Humid subtropical climate,2483,3209,0.7737612963540044,2076-2100-A1FI
7219249,Proserpinaca palustris,Cfa,Humid subtropical climate,204,662,0.3081570996978852,2076-2100-A1FI
5328945,Sagittaria latifolia,Cfa,Humid subtropical climate,689,5089,0.13539005698565534,2076-2100-A1FI
7122825,Rotala rotundifolia,Cfa,Humid subtropical climate,179,401,0.4463840399002494,2076-2100-A1FI
5329038,Sagittaria graminea,Cfa,Humid subtropical climate,313,714,0.438375350140056,2076-2100-A1FI
5303044,Thalia geniculata,Cfa,Humid subtropical climate,254,1747,0.1453921007441328,2076-2100-A1FI
2721618,Rhynchospora colorata,Cfa,Humid subtropical climate,1223,1987,0.6155007549068948,2076-2100-A1FI
2868827,Zantedeschia aethiopica,Cfa,Humid subtropical climate,1997,16253,0.12286962406940258,2076-2100-A1FI
5326622,Tulbaghia violacea,Cfa,Humid subtropical climate,121,308,0.39285714285714285,2076-2100-A1FI
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,4865,10735,0.45319049836981834,2076-2100-A1FI
2703231,Zizania latifolia,Cfa,Humid subtropical climate,124,412,0.30097087378640774,2076-2100-A1FI
3088310,Petasites japonicus,Cfa,Humid subtropical climate,460,3294,0.13964784456587737,2076-2100-A1FI
5290154,Phragmites karka,Cfa,Humid subtropical climate,59,315,0.1873015873015873,2076-2100-A1FI
5274858,Salvinia natans,Cfa,Humid subtropical climate,190,1278,0.1486697965571205,2076-2100-A1FI
2868827,Zantedeschia aethiopica,Csa,Hot-summer Mediterranean climate,3588,16253,0.22075924444717898,2076-2100-A1FI
3033289,Trollius europaeus,Cfa,Humid subtropical climate,107,76575,0.0013973228860594189,2076-2100-A1FI
3188674,Rotala indica,Cfa,Humid subtropical climate,453,663,0.6832579185520362,2076-2100-A1FI
