taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate
5384931,Houttuynia cordata,BSh,Hot semi-arid (steppe) climate,2,2958,6.76132521974307e-4
2864584,Hydrocleys nymphoides,BSk,Cold semi-arid (steppe) climate,1,383,0.0026109660574412533
2864584,Hydrocleys nymphoides,Csa,Hot-summer Mediterranean climate,1,383,0.0026109660574412533
5371886,Oenanthe javanica,BSh,Hot semi-arid (steppe) climate,2,1763,0.0011344299489506524
8078925,Gunnera manicata,Dfc,Subarctic climate,16,90,0.17777777777777778
6559985,Leptochilus pteropus,Cfa,Humid subtropical climate,2,12,0.16666666666666666
5421019,Ludwigia glandulosa,Af,Tropical rainforest climate,1,110,0.00909090909090909
5409121,Lobelia siphilitica,Dfc,Subarctic climate,11,6291,0.0017485296455253536
3902360,Mentha cervina,Dfc,Subarctic climate,3,549,0.00546448087431694
8120010,Imperata cylindrica,Dfc,Subarctic climate,4,22899,1.746801170356784e-4
7258867,Hydrocotyle verticillata,Dfc,Subarctic climate,1,1541,6.489292667099286e-4
6026805,Hydrocotyle tripartita,NA,NA,1,1556,6.426735218508997e-4
5395475,Ligularia dentata,BSk,Cold semi-arid (steppe) climate,1,572,0.0017482517482517483
5421019,Ludwigia glandulosa,Cfb,Temperate oceanic climate,1,110,0.00909090909090909
5395559,Ligularia przewalskii,Cfc,Subpolar oceanic climate,1,148,0.006756756756756757
2766030,Pontederia cordata,Cfa,Humid subtropical climate,3105,8059,0.38528353393721304
3033289,Trollius europaeus,Cfb,Temperate oceanic climate,17635,76575,0.23029709435194254
5832524,Primula vialii,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,20,26,0.7692307692307693
2805420,Spiranthes cernua,Cfa,Humid subtropical climate,589,1343,0.43857036485480266
2870583,Pistia stratiotes,Aw,"Tropical savanna, wet",3370,10735,0.31392640894271073
2984291,Proserpinaca palustris,Dfb,Warm-summer humid continental climate,224,662,0.338368580060423
5296015,Sisyrinchium angustifolium,Cfb,Temperate oceanic climate,127,1983,0.06404437720625315
5296015,Sisyrinchium angustifolium,Dfb,Warm-summer humid continental climate,405,1983,0.2042360060514372
5329038,Sagittaria graminea,Dfb,Warm-summer humid continental climate,245,714,0.3431372549019608
5328909,Sagittaria latifolia,Dfb,Warm-summer humid continental climate,2235,5089,0.43918255059933187
2766030,Pontederia cordata,Dfb,Warm-summer humid continental climate,2131,8059,0.2644248666087604
5384932,Saururus cernuus,Dfb,Warm-summer humid continental climate,139,3209,0.043315674665004675
5328909,Sagittaria latifolia,Cfb,Temperate oceanic climate,580,5089,0.11397131067007271
2805420,Spiranthes cernua,Dfb,Warm-summer humid continental climate,535,1343,0.3983618763961281
2805420,Spiranthes cernua,Cfb,Temperate oceanic climate,69,1343,0.05137751303052867
2984291,Proserpinaca palustris,Cfb,Temperate oceanic climate,34,662,0.0513595166163142
5329038,Sagittaria graminea,Cfb,Temperate oceanic climate,31,714,0.04341736694677871
5329014,Sagittaria subulata,Dfb,Warm-summer humid continental climate,5,146,0.03424657534246575
5296015,Sisyrinchium angustifolium,Dfa,Hot-summer humid continental climate,287,1983,0.14473020675743822
7308820,Pogostemon stellatus,Aw,"Tropical savanna, wet",101,187,0.5401069518716578
2859976,Zephyranthes candida,Cfa,Humid subtropical climate,264,643,0.4105754276827372
3925689,Ranunculus inundatus,Cfa,Humid subtropical climate,812,2336,0.3476027397260274
5289492,Typha minima,Csb,Warm-summer Mediterranean climate,107,837,0.12783751493428913
7219249,Proserpinaca palustris,Aw,"Tropical savanna, wet",31,662,0.04682779456193353
2805420,Spiranthes cernua,BSk,Cold semi-arid (steppe) climate,4,1343,0.0029784065524944155
2766030,Pontederia cordata,Dfa,Hot-summer humid continental climate,1219,8059,0.1512594614716466
2766030,Pontederia cordata,Aw,"Tropical savanna, wet",369,8059,0.045787318525871694
2721618,Rhynchospora colorata,Cfb,Temperate oceanic climate,8,1987,0.004026170105686965
2721618,Rhynchospora colorata,Aw,"Tropical savanna, wet",372,1987,0.1872169099144439
5296015,Sisyrinchium angustifolium,Cfa,Humid subtropical climate,958,1983,0.4831064044377206
5384932,Saururus cernuus,Cfa,Humid subtropical climate,2483,3209,0.7737612963540044
2870583,Pistia stratiotes,Af,Tropical rainforest climate,527,10735,0.04909175593851886
5303044,Thalia geniculata,Am,Tropical monsoon climate,455,1747,0.2604464796794505
5303044,Thalia geniculata,Aw,"Tropical savanna, wet",705,1747,0.4035489410417859
3033289,Trollius europaeus,Dfc,Subarctic climate,25191,76575,0.32897159647404506
3033289,Trollius europaeus,Dfb,Warm-summer humid continental climate,25793,76575,0.33683317009467845
5328909,Sagittaria latifolia,BSk,Cold semi-arid (steppe) climate,54,5089,0.010611122027903321
3188674,Rotala indica,Am,Tropical monsoon climate,5,663,0.007541478129713424
3188674,Rotala indica,Af,Tropical rainforest climate,1,663,0.0015082956259426848
2870583,Pistia stratiotes,As,Tropical dry savanna climate,31,10735,0.0028877503493246392
2721618,Rhynchospora colorata,NA,NA,32,1987,0.01610468042274786
7219249,Proserpinaca palustris,Cfa,Humid subtropical climate,204,662,0.3081570996978852
5274858,Salvinia natans,Cfb,Temperate oceanic climate,83,1278,0.0649452269170579
5384932,Saururus cernuus,Dfa,Hot-summer humid continental climate,451,3209,0.14054222499220942
2805420,Spiranthes cernua,Dfa,Hot-summer humid continental climate,133,1343,0.09903201787043932
5328909,Sagittaria latifolia,Dfa,Hot-summer humid continental climate,1007,5089,0.19787777559441933
2868827,Zantedeschia aethiopica,Dfc,Subarctic climate,5,16253,3.076355134436719e-4
5328945,Sagittaria latifolia,Cfa,Humid subtropical climate,689,5089,0.13539005698565534
5303044,Thalia geniculata,Af,Tropical rainforest climate,140,1747,0.08013737836290784
7122825,Rotala rotundifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,72,401,0.17955112219451372
7122825,Rotala rotundifolia,Cfa,Humid subtropical climate,179,401,0.4463840399002494
7122825,Rotala rotundifolia,Cwa,Monsoon-influenced humid subtropical climate,80,401,0.19950124688279303
2721618,Rhynchospora colorata,Am,Tropical monsoon climate,172,1987,0.08656265727226975
5329038,Sagittaria graminea,Cfa,Humid subtropical climate,313,714,0.438375350140056
2984291,Proserpinaca palustris,Am,Tropical monsoon climate,16,662,0.02416918429003021
2984291,Proserpinaca palustris,NA,NA,9,662,0.013595166163141994
5303044,Thalia geniculata,Cfa,Humid subtropical climate,254,1747,0.1453921007441328
3033289,Trollius europaeus,Csb,Warm-summer Mediterranean climate,181,76575,0.002363695723147241
3033289,Trollius europaeus,Cfc,Subpolar oceanic climate,1985,76575,0.02592229840026118
3033289,Trollius europaeus,ET,Tundra,5561,76575,0.07262161279791055
8010081,Pontederia cordata,Am,Tropical monsoon climate,220,8059,0.027298672291847625
2721618,Rhynchospora colorata,Cfa,Humid subtropical climate,1223,1987,0.6155007549068948
2868827,Zantedeschia aethiopica,Cfa,Humid subtropical climate,1997,16253,0.12286962406940258
2868827,Zantedeschia aethiopica,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,280,16253,0.017227588752845628
2868827,Zantedeschia aethiopica,BSk,Cold semi-arid (steppe) climate,1444,16253,0.08884513628253246
2868827,Zantedeschia aethiopica,Cfb,Temperate oceanic climate,4840,16253,0.29779117701347446
2865524,Vallisneria australis,BSk,Cold semi-arid (steppe) climate,138,602,0.2292358803986711
2691146,Tonina fluviatilis,Af,Tropical rainforest climate,236,563,0.4191829484902309
5326622,Tulbaghia violacea,Cfa,Humid subtropical climate,121,308,0.39285714285714285
5326622,Tulbaghia violacea,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,7,308,0.022727272727272728
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,4865,10735,0.45319049836981834
2870583,Pistia stratiotes,BSk,Cold semi-arid (steppe) climate,60,10735,0.0055891942244993015
5274858,Salvinia natans,Dfb,Warm-summer humid continental climate,769,1278,0.6017214397496088
3033289,Trollius europaeus,Dsc,Dry-summer regular subarctic climate,20,76575,2.611818478615736e-4
5328909,Sagittaria latifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,105,5089,0.02063273727647868
2870583,Pistia stratiotes,Am,Tropical monsoon climate,556,10735,0.05179319981369353
2870583,Pistia stratiotes,Csb,Warm-summer Mediterranean climate,18,10735,0.0016767582673497905
5289503,Typha laxmannii,Dfa,Hot-summer humid continental climate,33,783,0.0421455938697318
5289503,Typha laxmannii,BWk,Cold desert climate,11,783,0.0140485312899106
2865504,Vallisneria natans,Dwa,Monsoon-influenced hot-summer humid continental climate,7,110,0.06363636363636363
2703231,Zizania latifolia,Cfa,Humid subtropical climate,124,412,0.30097087378640774
5289503,Typha laxmannii,BSk,Cold semi-arid (steppe) climate,49,783,0.06257982120051085
3088310,Petasites japonicus,Cfa,Humid subtropical climate,460,3294,0.13964784456587737
5289492,Typha minima,BWk,Cold desert climate,3,837,0.0035842293906810036
5290154,Phragmites karka,Cfa,Humid subtropical climate,59,315,0.1873015873015873
5274858,Salvinia natans,Cfa,Humid subtropical climate,190,1278,0.1486697965571205
5289492,Typha minima,BSk,Cold semi-arid (steppe) climate,10,837,0.011947431302270013
5289492,Typha minima,Cfb,Temperate oceanic climate,321,837,0.3835125448028674
3033289,Trollius europaeus,Dsb,"Warm, dry-summer continental climate",17,76575,2.2200457068233758e-4
5274858,Salvinia natans,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,10,1278,0.00782472613458529
2984291,Proserpinaca palustris,Dfa,Hot-summer humid continental climate,139,662,0.20996978851963746
5328909,Sagittaria latifolia,Csb,Warm-summer Mediterranean climate,115,5089,0.022597759874238555
7864580,Sisyrinchium californicum,Csb,Warm-summer Mediterranean climate,244,436,0.5596330275229358
2868827,Zantedeschia aethiopica,Csa,Hot-summer Mediterranean climate,3588,16253,0.22075924444717898
3925689,Ranunculus inundatus,Cfb,Temperate oceanic climate,609,2336,0.2607020547945205
8252280,Sagittaria graminea,Dfa,Hot-summer humid continental climate,52,714,0.07282913165266107
5274858,Salvinia natans,Dfa,Hot-summer humid continental climate,61,1278,0.04773082942097027
3033289,Trollius europaeus,NA,NA,35,76575,4.5706823375775386e-4
5303044,Thalia geniculata,Cfb,Temperate oceanic climate,9,1747,0.005151688609044075
3033289,Trollius europaeus,Cfa,Humid subtropical climate,107,76575,0.0013973228860594189
3188674,Rotala indica,Cfa,Humid subtropical climate,453,663,0.6832579185520362
5414324,Primula japonica,Dfb,Warm-summer humid continental climate,58,106,0.5471698113207547
3088310,Petasites japonicus,Dfb,Warm-summer humid continental climate,689,3294,0.20916818457802064
5289492,Typha minima,Csa,Hot-summer Mediterranean climate,156,837,0.1863799283154122
5296015,Sisyrinchium angustifolium,NA,NA,14,1983,0.0070600100857286935
2865524,Vallisneria australis,Cfb,Temperate oceanic climate,234,602,0.38870431893687707
4270222,Pontederia cordata,Cfb,Temperate oceanic climate,864,8059,0.10720933118252884
5329038,Sagittaria graminea,Dfc,Subarctic climate,13,714,0.018207282913165267
2865504,Vallisneria natans,Dfb,Warm-summer humid continental climate,7,110,0.06363636363636363
5290154,Phragmites karka,NA,NA,27,315,0.08571428571428572
2703231,Zizania latifolia,Dwa,Monsoon-influenced hot-summer humid continental climate,10,412,0.024271844660194174
3088310,Petasites japonicus,Dwb,Monsoon-influenced warm-summer humid continental climate,7,3294,0.0021250758955676987
3088310,Petasites japonicus,NA,NA,22,3294,0.006678809957498482
3188674,Rotala indica,Dwa,Monsoon-influenced hot-summer humid continental climate,30,663,0.04524886877828054
3188674,Rotala indica,Cwa,Monsoon-influenced humid subtropical climate,44,663,0.06636500754147813
7308820,Pogostemon stellatus,Cwa,Monsoon-influenced humid subtropical climate,9,187,0.0481283422459893
5328944,Sagittaria latifolia,Dfc,Subarctic climate,80,5089,0.015720180782078996
2870583,Pistia stratiotes,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,74,10735,0.006893339543549138
5832524,Primula vialii,Cwa,Monsoon-influenced humid subtropical climate,1,26,0.038461538461538464
5641274,Primula denticulata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,44,216,0.2037037037037037
5329014,Sagittaria subulata,Cfa,Humid subtropical climate,39,146,0.2671232876712329
5641274,Primula denticulata,Cfb,Temperate oceanic climate,65,216,0.30092592592592593
5290154,Phragmites karka,Am,Tropical monsoon climate,18,315,0.05714285714285714
2865524,Vallisneria australis,Cfa,Humid subtropical climate,129,602,0.21428571428571427
5289492,Typha minima,Dfc,Subarctic climate,51,837,0.06093189964157706
5328909,Sagittaria latifolia,Cwa,Monsoon-influenced humid subtropical climate,26,5089,0.005109058754175673
5296015,Sisyrinchium angustifolium,Csb,Warm-summer Mediterranean climate,16,1983,0.008068582955118508
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,403,10735,0.03754075454122031
5289503,Typha laxmannii,Dwb,Monsoon-influenced warm-summer humid continental climate,23,783,0.02937420178799489
2691146,Tonina fluviatilis,Aw,"Tropical savanna, wet",93,563,0.16518650088809947
5838386,Vesicularia montagnei,NA,NA,17,65,0.26153846153846155
3188674,Rotala indica,NA,NA,17,663,0.02564102564102564
2865504,Vallisneria natans,Cfa,Humid subtropical climate,77,110,0.7
5296015,Sisyrinchium angustifolium,Dfc,Subarctic climate,28,1983,0.014120020171457387
2868827,Zantedeschia aethiopica,Csb,Warm-summer Mediterranean climate,3252,16253,0.20008613794376423
5326622,Tulbaghia violacea,Cfb,Temperate oceanic climate,26,308,0.08441558441558442
2805420,Spiranthes cernua,NA,NA,5,1343,0.0037230081906180195
5640518,Primula florindae,Cfb,Temperate oceanic climate,48,67,0.7164179104477612
2865496,Vallisneria nana,Csb,Warm-summer Mediterranean climate,1,265,0.0037735849056603774
2865496,Vallisneria nana,Cfb,Temperate oceanic climate,15,265,0.05660377358490566
5274858,Salvinia natans,Af,Tropical rainforest climate,7,1278,0.005477308294209703
3088310,Petasites japonicus,Cfb,Temperate oceanic climate,1388,3294,0.42137219186399516
11019801,Rotala indica,Aw,"Tropical savanna, wet",11,663,0.016591251885369532
2870583,Pistia stratiotes,BSh,Hot semi-arid (steppe) climate,236,10735,0.021984163949697252
5274858,Salvinia natans,Cwa,Monsoon-influenced humid subtropical climate,17,1278,0.013302034428794992
5296015,Sisyrinchium angustifolium,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,40,1983,0.020171457387796268
5384932,Saururus cernuus,NA,NA,12,3209,0.00373948270489249
2865496,Vallisneria nana,Cfa,Humid subtropical climate,112,265,0.4226415094339623
2865496,Vallisneria nana,NA,NA,1,265,0.0037735849056603774
5328909,Sagittaria latifolia,Dsb,"Warm, dry-summer continental climate",8,5089,0.0015720180782078995
7308820,Pogostemon stellatus,Af,Tropical rainforest climate,46,187,0.24598930481283424
7864580,Sisyrinchium californicum,Cfb,Temperate oceanic climate,166,436,0.38073394495412843
5329014,Sagittaria subulata,Cfb,Temperate oceanic climate,48,146,0.3287671232876712
2868827,Zantedeschia aethiopica,NA,NA,192,16253,0.011813203716237002
2721618,Rhynchospora colorata,BSh,Hot semi-arid (steppe) climate,65,1987,0.03271263210870659
5290154,Phragmites karka,Aw,"Tropical savanna, wet",111,315,0.3523809523809524
2721618,Rhynchospora colorata,Cwa,Monsoon-influenced humid subtropical climate,31,1987,0.01560140915953699
5290154,Phragmites karka,Cwa,Monsoon-influenced humid subtropical climate,25,315,0.07936507936507936
2691146,Tonina fluviatilis,Am,Tropical monsoon climate,165,563,0.29307282415630553
7901745,Zizania latifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,5,412,0.012135922330097087
2870583,Pistia stratiotes,Cwa,Monsoon-influenced humid subtropical climate,258,10735,0.024033535165346995
8221235,Rotala indica,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,16,663,0.024132730015082957
7122825,Rotala rotundifolia,NA,NA,7,401,0.017456359102244388
5384932,Saururus cernuus,Aw,"Tropical savanna, wet",22,3209,0.006855718292302898
5328909,Sagittaria latifolia,Am,Tropical monsoon climate,75,5089,0.014737669483199057
2859976,Zephyranthes candida,Am,Tropical monsoon climate,30,643,0.04665629860031104
5303044,Thalia geniculata,NA,NA,49,1747,0.028048082427017746
2703231,Zizania latifolia,Cfb,Temperate oceanic climate,109,412,0.2645631067961165
5328909,Sagittaria latifolia,Csa,Hot-summer Mediterranean climate,38,5089,0.007467085871487522
2859976,Zephyranthes candida,NA,NA,7,643,0.01088646967340591
5303044,Thalia geniculata,As,Tropical dry savanna climate,50,1747,0.028620492272467088
5296015,Sisyrinchium angustifolium,BSk,Cold semi-arid (steppe) climate,17,1983,0.008572869389813415
2691146,Tonina fluviatilis,Cfb,Temperate oceanic climate,9,563,0.015985790408525755
2868827,Zantedeschia aethiopica,Cwa,Monsoon-influenced humid subtropical climate,83,16253,0.005106749523164954
2870583,Pistia stratiotes,NA,NA,84,10735,0.007824871914299023
2868827,Zantedeschia aethiopica,Aw,"Tropical savanna, wet",70,16253,0.004306897188211407
2721618,Rhynchospora colorata,BSk,Cold semi-arid (steppe) climate,15,1987,0.00754906894816306
5303044,Thalia geniculata,Csa,Hot-summer Mediterranean climate,6,1747,0.0034344590726960505
3033289,Trollius europaeus,Dwc,Monsoon-influenced subarctic climate,2,76575,2.6118184786157363e-5
5832524,Primula vialii,Dwb,Monsoon-influenced warm-summer humid continental climate,3,26,0.11538461538461539
5641274,Primula denticulata,Dwb,Monsoon-influenced warm-summer humid continental climate,12,216,0.05555555555555555
5289503,Typha laxmannii,Dwa,Monsoon-influenced hot-summer humid continental climate,19,783,0.024265644955300127
2703231,Zizania latifolia,NA,NA,4,412,0.009708737864077669
2703231,Zizania latifolia,Cwa,Monsoon-influenced humid subtropical climate,22,412,0.05339805825242718
5289492,Typha minima,Dwb,Monsoon-influenced warm-summer humid continental climate,1,837,0.0011947431302270011
5289503,Typha laxmannii,Cwa,Monsoon-influenced humid subtropical climate,3,783,0.0038314176245210726
7122825,Rotala rotundifolia,Aw,"Tropical savanna, wet",31,401,0.0773067331670823
5289492,Typha minima,Cwa,Monsoon-influenced humid subtropical climate,3,837,0.0035842293906810036
5274858,Salvinia natans,BWh,Hot deserts climate,2,1278,0.001564945226917058
5274858,Salvinia natans,Dwb,Monsoon-influenced warm-summer humid continental climate,14,1278,0.010954616588419406
5289492,Typha minima,Cfa,Humid subtropical climate,30,837,0.035842293906810034
5289503,Typha laxmannii,Dfb,Warm-summer humid continental climate,234,783,0.2988505747126437
2691146,Tonina fluviatilis,NA,NA,47,563,0.08348134991119005
2766030,Pontederia cordata,NA,NA,30,8059,0.003722546221615585
5329038,Sagittaria graminea,NA,NA,11,714,0.015406162464985995
5328909,Sagittaria latifolia,NA,NA,11,5089,0.0021615248575358615
5274858,Salvinia natans,BSk,Cold semi-arid (steppe) climate,72,1278,0.056338028169014086
2766030,Pontederia cordata,Af,Tropical rainforest climate,47,8059,0.005831989080531084
5289492,Typha minima,Dfb,Warm-summer humid continental climate,132,837,0.15770609318996415
2859976,Zephyranthes candida,Cwa,Monsoon-influenced humid subtropical climate,77,643,0.11975116640746501
5290154,Phragmites karka,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,6,315,0.01904761904761905
5641274,Primula denticulata,Cwa,Monsoon-influenced humid subtropical climate,2,216,0.009259259259259259
5832524,Primula vialii,Dwc,Monsoon-influenced subarctic climate,1,26,0.038461538461538464
2870583,Pistia stratiotes,BWh,Hot deserts climate,34,10735,0.003167210060549604
3188674,Rotala indica,Dfa,Hot-summer humid continental climate,38,663,0.05731523378582202
5289503,Typha laxmannii,Csa,Hot-summer Mediterranean climate,114,783,0.14559386973180077
5384932,Saururus cernuus,Cfb,Temperate oceanic climate,70,3209,0.02181364911187286
3925689,Ranunculus inundatus,Csb,Warm-summer Mediterranean climate,112,2336,0.04794520547945205
5329151,Sagittaria filiformis,Cfa,Humid subtropical climate,46,50,0.92
2766030,Pontederia cordata,Csb,Warm-summer Mediterranean climate,27,8059,0.0033502915994540264
2766030,Pontederia cordata,Dfc,Subarctic climate,5,8059,6.204243702692642e-4
3188674,Rotala indica,Dfb,Warm-summer humid continental climate,23,663,0.03469079939668175
5414324,Primula japonica,Dfa,Hot-summer humid continental climate,20,106,0.18867924528301888
5328909,Sagittaria latifolia,Af,Tropical rainforest climate,22,5089,0.004323049715071723
2721618,Rhynchospora colorata,Af,Tropical rainforest climate,52,1987,0.026170105686965275
5329151,Sagittaria filiformis,Aw,"Tropical savanna, wet",3,50,0.06
5289503,Typha laxmannii,NA,NA,4,783,0.005108556832694764
5289503,Typha laxmannii,Cfa,Humid subtropical climate,36,783,0.04597701149425287
3088310,Petasites japonicus,Cwa,Monsoon-influenced humid subtropical climate,53,3294,0.016089860352155434
5274858,Salvinia natans,Dwa,Monsoon-influenced hot-summer humid continental climate,20,1278,0.01564945226917058
7308820,Pogostemon stellatus,Dwa,Monsoon-influenced hot-summer humid continental climate,1,187,0.0053475935828877
5296015,Sisyrinchium angustifolium,BSh,Hot semi-arid (steppe) climate,6,1983,0.0030257186081694403
2805420,Spiranthes cernua,Dfc,Subarctic climate,5,1343,0.0037230081906180195
5381811,Phyllanthus fluitans,Aw,"Tropical savanna, wet",29,63,0.4603174603174603
3088310,Petasites japonicus,Dfa,Hot-summer humid continental climate,200,3294,0.06071645415907711
5414324,Primula japonica,Cfb,Temperate oceanic climate,18,106,0.16981132075471697
5274858,Salvinia natans,BWk,Cold desert climate,7,1278,0.005477308294209703
5290154,Phragmites karka,Af,Tropical rainforest climate,42,315,0.13333333333333333
7308820,Pogostemon stellatus,Am,Tropical monsoon climate,1,187,0.0053475935828877
2865496,Vallisneria nana,Af,Tropical rainforest climate,2,265,0.007547169811320755
5274858,Salvinia natans,Aw,"Tropical savanna, wet",5,1278,0.003912363067292645
2865496,Vallisneria nana,Aw,"Tropical savanna, wet",50,265,0.18867924528301888
5296015,Sisyrinchium angustifolium,Dsc,Dry-summer regular subarctic climate,1,1983,5.042864346949068e-4
7122825,Rotala rotundifolia,Dwa,Monsoon-influenced hot-summer humid continental climate,1,401,0.0024937655860349127
7122825,Rotala rotundifolia,BWk,Cold desert climate,2,401,0.004987531172069825
2859976,Zephyranthes candida,Aw,"Tropical savanna, wet",128,643,0.19906687402799378
7308820,Pogostemon stellatus,Cfa,Humid subtropical climate,26,187,0.13903743315508021
5414324,Primula japonica,Cfa,Humid subtropical climate,6,106,0.05660377358490566
5296015,Sisyrinchium angustifolium,Csa,Hot-summer Mediterranean climate,1,1983,5.042864346949068e-4
5289503,Typha laxmannii,Cfb,Temperate oceanic climate,147,783,0.18773946360153257
2868827,Zantedeschia aethiopica,BSh,Hot semi-arid (steppe) climate,197,16253,0.012120839229680675
2691146,Tonina fluviatilis,As,Tropical dry savanna climate,9,563,0.015985790408525755
2703231,Zizania latifolia,Dfb,Warm-summer humid continental climate,99,412,0.24029126213592233
2868827,Zantedeschia aethiopica,Am,Tropical monsoon climate,55,16253,0.003383990647880391
5274858,Salvinia natans,NA,NA,3,1278,0.002347417840375587
5303044,Thalia geniculata,Cwa,Monsoon-influenced humid subtropical climate,38,1747,0.021751574127074985
7864580,Sisyrinchium californicum,NA,NA,15,436,0.034403669724770644
2865496,Vallisneria nana,BSh,Hot semi-arid (steppe) climate,62,265,0.2339622641509434
2865496,Vallisneria nana,Cwa,Monsoon-influenced humid subtropical climate,2,265,0.007547169811320755
2766030,Pontederia cordata,Csa,Hot-summer Mediterranean climate,9,8059,0.0011167638664846755
5289503,Typha laxmannii,Dwc,Monsoon-influenced subarctic climate,71,783,0.09067688378033206
5328909,Sagittaria latifolia,Aw,"Tropical savanna, wet",19,5089,0.003733542935743761
5303044,Thalia geniculata,BSh,Hot semi-arid (steppe) climate,29,1747,0.01659988551803091
2984291,Proserpinaca palustris,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,2,662,0.0030211480362537764
5289492,Typha minima,Dwa,Monsoon-influenced hot-summer humid continental climate,4,837,0.0047789725209080045
2703231,Zizania latifolia,Dwb,Monsoon-influenced warm-summer humid continental climate,7,412,0.01699029126213592
5640518,Primula florindae,Dwc,Monsoon-influenced subarctic climate,8,67,0.11940298507462686
2703231,Zizania latifolia,BSk,Cold semi-arid (steppe) climate,2,412,0.0048543689320388345
2865496,Vallisneria nana,BSk,Cold semi-arid (steppe) climate,4,265,0.01509433962264151
5838386,Vesicularia montagnei,Aw,"Tropical savanna, wet",10,65,0.15384615384615385
2721628,Rhynchospora colorata,BWh,Hot deserts climate,2,1987,0.0010065425264217413
5328909,Sagittaria latifolia,BSh,Hot semi-arid (steppe) climate,15,5089,0.0029475338966398115
5296015,Sisyrinchium angustifolium,Af,Tropical rainforest climate,7,1983,0.0035300050428643467
2865524,Vallisneria australis,Dfb,Warm-summer humid continental climate,1,602,0.0016611295681063123
5303040,Thalia dealbata,Aw,"Tropical savanna, wet",3,195,0.015384615384615385
5303044,Thalia geniculata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,8,1747,0.0045792787635947334
3188674,Rotala indica,Csa,Hot-summer Mediterranean climate,18,663,0.027149321266968326
5326622,Tulbaghia violacea,Csa,Hot-summer Mediterranean climate,31,308,0.10064935064935066
5290154,Phragmites karka,Cfb,Temperate oceanic climate,17,315,0.05396825396825397
5381811,Phyllanthus fluitans,Af,Tropical rainforest climate,9,63,0.14285714285714285
5296015,Sisyrinchium angustifolium,Am,Tropical monsoon climate,24,1983,0.012102874432677761
5329038,Sagittaria graminea,Aw,"Tropical savanna, wet",26,714,0.036414565826330535
5384932,Saururus cernuus,Am,Tropical monsoon climate,24,3209,0.00747896540978498
5303040,Thalia dealbata,Cfa,Humid subtropical climate,149,195,0.764102564102564
5329014,Sagittaria subulata,Aw,"Tropical savanna, wet",3,146,0.02054794520547945
5296015,Sisyrinchium angustifolium,Aw,"Tropical savanna, wet",38,1983,0.019162884518406455
2805420,Spiranthes cernua,Am,Tropical monsoon climate,1,1343,7.446016381236039e-4
5329038,Sagittaria graminea,Am,Tropical monsoon climate,11,714,0.015406162464985995
5329014,Sagittaria subulata,Am,Tropical monsoon climate,2,146,0.0136986301369863
3033289,Trollius europaeus,Csa,Hot-summer Mediterranean climate,38,76575,4.962455109369899e-4
5329014,Sagittaria subulata,NA,NA,7,146,0.04794520547945205
2865504,Vallisneria natans,Af,Tropical rainforest climate,1,110,0.00909090909090909
3088310,Petasites japonicus,Cfc,Subpolar oceanic climate,13,3294,0.003946569520340012
3925689,Ranunculus inundatus,BSk,Cold semi-arid (steppe) climate,779,2336,0.3334760273972603
2805420,Spiranthes cernua,Dwa,Monsoon-influenced hot-summer humid continental climate,2,1343,0.0014892032762472078
5303040,Thalia dealbata,NA,NA,2,195,0.010256410256410256
2865524,Vallisneria australis,BSh,Hot semi-arid (steppe) climate,17,602,0.02823920265780731
5290154,Phragmites karka,BSh,Hot semi-arid (steppe) climate,4,315,0.012698412698412698
5838386,Vesicularia montagnei,Cwa,Monsoon-influenced humid subtropical climate,11,65,0.16923076923076924
5329038,Sagittaria graminea,BSk,Cold semi-arid (steppe) climate,10,714,0.014005602240896359
5381811,Phyllanthus fluitans,NA,NA,5,63,0.07936507936507936
2865524,Vallisneria australis,Csb,Warm-summer Mediterranean climate,35,602,0.05813953488372093
5328909,Sagittaria latifolia,Dwa,Monsoon-influenced hot-summer humid continental climate,2,5089,3.9300451955197487e-4
3088310,Petasites japonicus,Dfc,Subarctic climate,164,3294,0.04978749241044323
7447672,Utricularia graminifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,4,16,0.25
5274858,Salvinia natans,Csa,Hot-summer Mediterranean climate,6,1278,0.004694835680751174
5838386,Vesicularia montagnei,Af,Tropical rainforest climate,10,65,0.15384615384615385
3088310,Petasites japonicus,Dwa,Monsoon-influenced hot-summer humid continental climate,256,3294,0.0777170613236187
