year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,occrrnS,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2017,2891770,Impatiens glandulifera Royle,50.59855,4.53515,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270387268>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270387268>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.68248,4.64716,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270386666>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386666>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.68734,4.69425,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270386536>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386536>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.78092,4.70387,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270386123>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386123>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.77778,4.73358,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270385006>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270385006>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.78283,4.71571,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270384943>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270384943>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.63119,4.20831,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270384884>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270384884>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.72494,4.54088,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270384031>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270384031>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.6658,4.18758,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270383833>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270383833>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.77292,4.73937,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270383757>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270383757>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.77829,4.73354,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270381182>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270381182>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.77669,4.73434,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270381090>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270381090>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.64696,4.5157,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270377981>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270377981>GBIF record</a>
2017,2891770,Impatiens glandulifera Royle,50.77656,4.64766,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270377528>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270377528>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.72692,4.52692,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270375981>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270375981>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.68169,4.29762,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270374139>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270374139>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.64445,4.22847,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270372625>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270372625>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5834,4.1902,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270371250>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270371250>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5769,4.1824,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270371096>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270371096>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5769,4.1823,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270371007>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270371007>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.77849,4.63973,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370737>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370737>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.72445,4.54174,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370430>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370430>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5702,4.1768,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370283>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370283>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.6059,4.2255,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370197>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370197>GBIF record</a>
2016,2891770,Impatiens glandulifera Royle,50.63837,4.50407,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370141>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370141>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5679,4.1755,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270370056>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270370056>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.6002,4.3013,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270369810>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369810>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.6037,4.2288,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270369805>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369805>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5653,4.2811,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270369775>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369775>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5683,4.1763,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270369662>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369662>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5702,4.1771,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270369390>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369390>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5446,4.1845,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270368873>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270368873>GBIF record</a>
2016,3034825,Heracleum mantegazzianum Sommier & Levier,50.75344,4.67842,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270368641>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270368641>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.6025,4.2293,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270368531>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270368531>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.6046,4.2286,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270368167>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270368167>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.5452,4.1813,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270367348>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270367348>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.77857,4.73418,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270364636>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270364636>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.78078,4.70387,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270362451>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270362451>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.78512,4.72159,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270362361>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270362361>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.68893,4.34147,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270361089>,Zenne - Senne,1168339049.21,1168.33904921,1168,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270361089>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.73755,4.64804,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270360748>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270360748>GBIF record</a>
2015,3034825,Heracleum mantegazzianum Sommier & Levier,50.77951,4.73578,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270360741>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270360741>GBIF record</a>
2015,2891770,Impatiens glandulifera Royle,50.72474,4.54275,Natagora,https://doi.org/10.15468/p58ip1,PRESENT,<a href=https://www.gbif.org/occurrence/2270360720>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Impatiens glandulifera,Himalayan balsam,Reuzenbalsemien,Balsamine de l’Himalaya,https://ias.biodiversity.be/species/show/65,FG1,A3,Asia,Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270360720>GBIF record</a>
