acceptedTaxonKey,acceptedScientificName,GRIDCODE,Classification,n_climate,n_totaal,perc_climate
3730140,Glossostigma elatinoides,9,Csb,10,484,0.02066115702479339
5545122,Ludwigia senegalensis,4,BWh,3,26,0.11538461538461539
5329038,Sagittaria graminea,0,NA,5,732,0.006830601092896175
5298019,Iris versicolor,30,EF,1,3990,2.506265664160401e-4
5296015,Sisyrinchium angustifolium,30,EF,1,1831,5.461496450027307e-4
6026805,Hydrocotyle tripartita,11,Cwa,2,1785,0.0011204481792717086
5328774,Echinodorus cordifolius,1,Af,2,273,0.007326007326007326
5274865,Marsilea hirsuta,11,Cwa,10,1332,0.0075075075075075074
3730140,Glossostigma elatinoides,6,BSh,1,484,0.002066115702479339
2730262,Eriophorum russeolum,0,NA,2,1448,0.0013812154696132596
2871871,Anubias barteri,0,NA,1,230,0.004347826086956522
2713316,Isolepis cernua,18,Dsb,5,6999,7.14387769681383e-4
3925689,Ranunculus inundatus,16,Cfc,2,2593,7.713073659853452e-4
5330776,Colocasia esculenta,27,Dfc,19,5960,0.0031879194630872482
3723590,Gunnera magellanica,27,Dfc,3,355,0.008450704225352112
2716311,Cyperus papyrus,27,Dfc,4,1419,0.0028188865398167725
2873807,Acorus gramineus,27,Dfc,3,434,0.0069124423963133645
5300650,Fritillaria michailovskyi,27,Dfc,2,4,0.5
2808791,Bletilla striata,27,Dfc,1,291,0.003436426116838488
5303044,Thalia geniculata,27,Dfc,1,1835,5.449591280653951e-4
5328774,Echinodorus cordifolius,27,Dfc,1,273,0.003663003663003663
2859976,Zephyranthes candida,25,Dfa,1,678,0.0014749262536873156
5274875,Marsilea quadrifolia,9,Csb,5,1506,0.0033200531208499337
2869214,Cryptocoryne wendtii,26,Dfb,1,5,0.2
5274875,Marsilea quadrifolia,4,BWh,3,1506,0.00199203187250996
2882422,Nymphaea tetragona,3,Aw,3,1347,0.0022271714922048997
6026968,Hydrocotyle leucocephala,0,NA,19,500,0.038
5328812,Echinodorus grisebachii,0,NA,1,70,0.014285714285714285
2984291,Proserpinaca palustris,0,NA,3,600,0.005
2713259,Isolepis nigricans,0,NA,4,81,0.04938271604938271
2701978,Juncus repens,0,NA,3,211,0.014218009478672985
6026805,Hydrocotyle tripartita,27,Dfc,1,1785,5.602240896358543e-4
2882422,Nymphaea tetragona,0,NA,8,1347,0.005939123979213066
5283061,Fissidens geppii,14,Cfa,6,9,0.6666666666666666
2682670,Taxiphyllum barbieri,14,Cfa,1,2,0.5
3170959,Erythranthe cardinalis,14,Cfa,1,2278,4.389815627743635e-4
2864584,Hydrocleys nymphoides,21,Dwa,2,383,0.005221932114882507
5329014,Sagittaria subulata,3,Aw,3,155,0.01935483870967742
2865181,Alisma subcordatum,27,Dfc,1,651,0.0015360983102918587
3170959,Erythranthe cardinalis,3,Aw,1,2278,4.389815627743635e-4
5303044,Thalia geniculata,26,Dfb,2,1835,0.0010899182561307902
2808791,Bletilla striata,1,Af,1,291,0.003436426116838488
5329640,Limnobium spongia,26,Dfb,3,214,0.014018691588785047
2774158,Ophiopogon japonicus,7,BSk,1,1401,7.137758743754461e-4
2774158,Ophiopogon japonicus,22,Dwb,6,1401,0.004282655246252677
7447672,Utricularia graminifolia,14,Cfa,1,19,0.05263157894736842
2716311,Cyperus papyrus,25,Dfa,5,1419,0.0035236081747709656
2714156,Cyperus alternifolius,25,Dfa,2,540,0.003703703703703704
10778277,Cladophora aegagropila,15,Cfb,1,16,0.0625
10778277,Cladophora aegagropila,NA,NA,1,16,0.0625
2808791,Bletilla striata,12,Cwb,6,291,0.020618556701030927
5408775,Lobelia sessilifolia,12,Cwb,6,397,0.015113350125944584
5415348,Hygrophila costata,9,Csb,2,673,0.0029717682020802376
5329640,Limnobium spongia,25,Dfa,3,214,0.014018691588785047
3723590,Gunnera magellanica,12,Cwb,3,355,0.008450704225352112
2713316,Isolepis cernua,1,Af,2,6999,2.8575510787255323e-4
5298019,Iris versicolor,9,Csb,2,3990,5.012531328320802e-4
5421394,Sarracenia psittacina,0,NA,3,409,0.007334963325183374
7554313,Primula rosea,29,ET,2,10,0.2
5272847,Aegagropila linnaei,0,NA,6,753,0.00796812749003984
3188674,Rotala indica,21,Dwa,28,625,0.0448
2774158,Ophiopogon japonicus,21,Dwa,42,1401,0.029978586723768737
2715828,Cyperus haspan,21,Dwa,6,4267,0.0014061401453011485
5298900,Iris ensata,11,Cwa,8,358,0.0223463687150838
5274875,Marsilea quadrifolia,21,Dwa,17,1506,0.011288180610889775
5415001,Limnophila sessiliflora,21,Dwa,11,776,0.014175257731958763
5408775,Lobelia sessilifolia,11,Cwa,2,397,0.005037783375314861
2873807,Acorus gramineus,21,Dwa,3,434,0.0069124423963133645
5330776,Colocasia esculenta,21,Dwa,2,5960,3.355704697986577e-4
5290154,Phragmites karka,21,Dwa,1,310,0.0032258064516129032
7308820,Pogostemon stellatus,14,Cfa,1,294,0.003401360544217687
2721618,Rhynchospora colorata,4,BWh,2,1978,0.0010111223458038423
5421394,Sarracenia psittacina,1,Af,1,409,0.0024449877750611247
5330182,Peltandra virginica,1,Af,3,1614,0.0018587360594795538
5330733,Orontium aquaticum,2,Am,4,761,0.005256241787122208
5329014,Sagittaria subulata,2,Am,3,155,0.01935483870967742
3172190,Micranthemum glomeratum,14,Cfa,11,18,0.6111111111111112
7554313,Primula rosea,19,Dsc,1,10,0.1
5290154,Phragmites karka,7,BSk,2,310,0.0064516129032258064
7554313,Primula rosea,26,Dfb,3,10,0.3
5290154,Phragmites karka,5,BWk,2,310,0.0064516129032258064
7554313,Primula rosea,7,BSk,2,10,0.2
7554313,Primula rosea,18,Dsb,1,10,0.1
5330776,Colocasia esculenta,26,Dfb,3,5960,5.033557046979866e-4
3172187,Micranthemum umbrosum,7,BSk,1,270,0.003703703703703704
2865496,Vallisneria nana,8,Csa,4,371,0.01078167115902965
5832524,Primula vialii,15,Cfb,2,15,0.13333333333333333
2766146,Heteranthera zosterifolia,1,Af,2,54,0.037037037037037035
2865496,Vallisneria nana,9,Csb,4,371,0.01078167115902965
2865496,Vallisneria nana,16,Cfc,1,371,0.0026954177897574125
5555442,Myriophyllum crispatum,4,BWh,1,1778,5.624296962879641e-4
5545122,Ludwigia senegalensis,11,Cwa,1,26,0.038461538461538464
5415355,Hygrophila polysperma,6,BSh,2,736,0.002717391304347826
6434985,Nuphar advena,11,Cwa,3,1997,0.0015022533800701052
5421030,Ludwigia repens,25,Dfa,1,293,0.0034129692832764505
5408269,Lobelia cardinalis,29,ET,1,11057,9.044044496698923e-5
2864529,Helanthium tenellum,25,Dfa,1,129,0.007751937984496124
2873807,Acorus gramineus,9,Csb,1,434,0.002304147465437788
5838386,Vesicularia montagnei,12,Cwb,1,81,0.012345679012345678
5296015,Sisyrinchium angustifolium,29,ET,2,1831,0.0010922992900054614
2984291,Proserpinaca palustris,12,Cwb,1,600,0.0016666666666666668
5421019,Ludwigia glandulosa,6,BSh,1,153,0.006535947712418301
6026805,Hydrocotyle tripartita,0,NA,1,1785,5.602240896358543e-4
5330733,Orontium aquaticum,0,NA,1,761,0.001314060446780552
5274875,Marsilea quadrifolia,27,Dfc,1,1506,6.640106241699867e-4
2715828,Cyperus haspan,26,Dfb,3,4267,7.030700726505742e-4
5415005,Limnophila aromatica,0,NA,5,266,0.018796992481203006
3188674,Rotala indica,1,Af,3,625,0.0048
3730835,Bacopa australis,14,Cfa,3,50,0.06
5421394,Sarracenia psittacina,9,Csb,1,409,0.0024449877750611247
5298796,Iris setosa,20,Dsd,5,934,0.0053533190578158455
6135900,Nuphar japonicum,21,Dwa,2,68,0.029411764705882353
2766146,Heteranthera zosterifolia,0,NA,1,54,0.018518518518518517
5274865,Marsilea hirsuta,2,Am,1,1332,7.507507507507507e-4
10778277,Cladophora aegagropila,7,BSk,1,16,0.0625
10778277,Cladophora aegagropila,4,BWh,1,16,0.0625
5274865,Marsilea hirsuta,1,Af,1,1332,7.507507507507507e-4
2984291,Proserpinaca palustris,1,Af,2,600,0.0033333333333333335
2865980,Blyxa japonica,0,NA,16,62,0.25806451612903225
6026805,Hydrocotyle tripartita,6,BSh,3,1785,0.0016806722689075631
5371886,Oenanthe javanica,18,Dsb,1,1737,5.757052389176742e-4
2882422,Nymphaea tetragona,12,Cwb,2,1347,0.0014847809948032665
5298334,Iris laevigata,27,Dfc,21,225,0.09333333333333334
5838386,Vesicularia montagnei,25,Dfa,1,81,0.012345679012345678
7549085,Hygrophila difformis,3,Aw,1,7,0.14285714285714285
5290154,Phragmites karka,4,BWh,1,310,0.0032258064516129032
5303044,Thalia geniculata,4,BWh,1,1835,5.449591280653951e-4
5283061,Fissidens geppii,15,Cfb,1,9,0.1111111111111111
5415005,Limnophila aromatica,29,ET,1,266,0.0037593984962406013
5283061,Fissidens geppii,1,Af,1,9,0.1111111111111111
5296015,Sisyrinchium angustifolium,23,Dwc,1,1831,5.461496450027307e-4
5326622,Tulbaghia violacea,4,BWh,1,367,0.0027247956403269754
2865181,Alisma subcordatum,8,Csa,2,651,0.0030721966205837174
5555409,Myriophyllum simulans,8,Csa,1,940,0.0010638297872340426
6026805,Hydrocotyle tripartita,8,Csa,1,1785,5.602240896358543e-4
5298334,Iris laevigata,28,Dfd,15,225,0.06666666666666667
5296015,Sisyrinchium angustifolium,22,Dwb,1,1831,5.461496450027307e-4
2864529,Helanthium tenellum,0,NA,1,129,0.007751937984496124
5274875,Marsilea quadrifolia,18,Dsb,1,1506,6.640106241699867e-4
5371886,Oenanthe javanica,7,BSk,7,1737,0.004029936672423719
3730835,Bacopa australis,2,Am,2,50,0.04
5329640,Limnobium spongia,12,Cwb,1,214,0.004672897196261682
3636786,Lilaeopsis brasiliensis,12,Cwb,1,15,0.06666666666666667
2984291,Proserpinaca palustris,30,EF,1,600,0.0016666666666666668
5298019,Iris versicolor,16,Cfc,1,3990,2.506265664160401e-4
5415348,Hygrophila costata,29,ET,1,673,0.0014858841010401188
2808791,Bletilla striata,21,Dwa,3,291,0.010309278350515464
2859976,Zephyranthes candida,29,ET,1,678,0.0014749262536873156
2869246,Cryptocoryne crispatula,12,Cwb,1,32,0.03125
5296015,Sisyrinchium angustifolium,4,BWh,1,1831,5.461496450027307e-4
2873807,Acorus gramineus,0,NA,1,434,0.002304147465437788
3152596,Hibiscus moscheutos,4,BWh,1,2431,4.1135335252982314e-4
5329151,Sagittaria filiformis,25,Dfa,1,31,0.03225806451612903
5371684,Caltha leptosepala,0,NA,2,1626,0.0012300123001230013
5415355,Hygrophila polysperma,11,Cwa,2,736,0.002717391304347826
5290154,Phragmites karka,12,Cwb,2,310,0.0064516129032258064
2746005,Hesperantha coccinea,1,Af,1,356,0.0028089887640449437
5330182,Peltandra virginica,15,Cfb,1,1614,6.195786864931846e-4
2864529,Helanthium tenellum,15,Cfb,1,129,0.007751937984496124
5832524,Primula vialii,22,Dwb,2,15,0.13333333333333333
5832524,Primula vialii,23,Dwc,3,15,0.2
2774158,Ophiopogon japonicus,23,Dwc,2,1401,0.0014275517487508922
2808791,Bletilla striata,22,Dwb,3,291,0.010309278350515464
5832524,Primula vialii,12,Cwb,6,15,0.4
3170959,Erythranthe cardinalis,29,ET,1,2278,4.389815627743635e-4
5298019,Iris versicolor,8,Csa,1,3990,2.506265664160401e-4
2864529,Helanthium tenellum,1,Af,1,129,0.007751937984496124
5326622,Tulbaghia violacea,25,Dfa,1,367,0.0027247956403269754
5328550,Aponogeton ulvaceus,11,Cwa,1,22,0.045454545454545456
5415348,Hygrophila costata,7,BSk,1,673,0.0014858841010401188
6135900,Nuphar japonicum,1,Af,1,68,0.014705882352941176
2746005,Hesperantha coccinea,26,Dfb,1,356,0.0028089887640449437
2730262,Eriophorum russeolum,23,Dwc,66,1448,0.04558011049723757
5298334,Iris laevigata,24,Dwd,4,225,0.017777777777777778
2730262,Eriophorum russeolum,28,Dfd,7,1448,0.004834254143646409
2730262,Eriophorum russeolum,19,Dsc,7,1448,0.004834254143646409
2730262,Eriophorum russeolum,24,Dwd,2,1448,0.0013812154696132596
5298334,Iris laevigata,20,Dsd,1,225,0.0044444444444444444
2650967,Bolbitis heudelotii,12,Cwb,2,150,0.013333333333333334
5421019,Ludwigia glandulosa,15,Cfb,1,153,0.006535947712418301
5381811,Phyllanthus fluitans,7,BSk,1,66,0.015151515151515152
5421037,Ludwigia arcuata,7,BSk,1,46,0.021739130434782608
2873807,Acorus gramineus,26,Dfb,1,434,0.002304147465437788
5300650,Fritillaria michailovskyi,26,Dfb,1,4,0.25
3170959,Erythranthe cardinalis,26,Dfb,1,2278,4.389815627743635e-4
5296015,Sisyrinchium angustifolium,21,Dwa,1,1831,5.461496450027307e-4
2865980,Blyxa japonica,25,Dfa,1,62,0.016129032258064516
2870421,Lagenandra meeboldii,2,Am,1,1,1
5555442,Myriophyllum crispatum,11,Cwa,1,1778,5.624296962879641e-4
3723590,Gunnera magellanica,19,Dsc,2,355,0.005633802816901409
10778277,Cladophora aegagropila,25,Dfa,1,16,0.0625
2984291,Proserpinaca palustris,6,BSh,1,600,0.0016666666666666668
2766146,Heteranthera zosterifolia,9,Csb,1,54,0.018518518518518517
2869125,Cryptocoryne walkeri,1,Af,1,1,1
5832524,Primula vialii,11,Cwa,2,15,0.13333333333333333
3152596,Hibiscus moscheutos,11,Cwa,1,2431,4.1135335252982314e-4
2717678,Eleocharis vivipara,2,Am,1,52,0.019230769230769232
5421030,Ludwigia repens,9,Csb,1,293,0.0034129692832764505
2865980,Blyxa japonica,21,Dwa,2,62,0.03225806451612903
5298796,Iris setosa,14,Cfa,1,934,0.0010706638115631692
5290154,Phragmites karka,22,Dwb,1,310,0.0032258064516129032
5298900,Iris ensata,7,BSk,3,358,0.008379888268156424
3754647,Astilboides tabularis,21,Dwa,2,45,0.044444444444444446
2873807,Acorus gramineus,22,Dwb,1,434,0.002304147465437788
2882422,Nymphaea tetragona,5,BWk,2,1347,0.0014847809948032665
3188674,Rotala indica,23,Dwc,1,625,0.0016
5298334,Iris laevigata,21,Dwa,1,225,0.0044444444444444444
